index,allevents,syto,singlets,intact,erythropoiesis,cd19,cd20,blast
50349,1,1,1,1,0,1,0,1
50350,1,1,1,1,0,1,0,1
50351,1,1,1,1,0,1,0,1
50352,1,1,1,1,0,0,0,0
50353,1,1,1,1,0,0,0,0
50354,1,1,1,1,0,0,0,0
50355,1,1,1,1,0,1,0,1
50356,1,1,1,1,0,1,0,1
50357,1,1,1,1,0,1,0,1
50358,1,1,1,1,0,0,0,0
50359,1,1,1,1,0,0,0,0
50360,1,0,0,0,0,0,0,0
50361,1,1,1,1,0,1,0,1
50362,1,1,1,1,0,0,0,0
50363,1,1,1,1,0,1,0,1
50364,1,0,0,0,0,0,0,0
50365,1,1,1,1,0,1,0,1
50366,1,1,1,1,0,1,0,1
50367,1,1,1,1,0,0,0,0
50368,1,1,1,1,0,0,0,0
50369,1,1,1,1,0,0,0,0
50370,1,1,1,1,0,1,0,1
50371,1,1,1,1,0,1,0,1
50372,1,1,1,1,0,1,0,1
50373,1,1,1,1,0,1,0,1
50374,1,1,1,1,0,1,0,1
50375,1,1,1,1,0,1,0,1
50376,1,1,1,1,1,0,0,0
50377,1,1,1,1,0,0,0,0
50378,1,1,1,1,0,1,0,1
50379,1,1,1,1,0,1,0,1
50380,1,1,1,1,0,0,0,0
50381,1,1,1,1,0,0,0,0
50382,1,1,1,1,0,0,0,0
50383,1,1,0,0,0,0,0,0
50384,1,1,1,1,0,0,0,0
50385,1,1,1,1,0,0,0,0
50386,1,1,1,1,1,0,0,0
50387,1,1,1,1,0,1,0,1
50388,1,1,1,1,0,0,0,0
50389,1,1,1,1,0,1,0,1
50390,1,1,1,0,0,0,0,0
50391,1,1,1,1,0,1,0,1
50392,1,1,1,1,0,0,0,0
50393,1,1,1,1,0,1,0,1
50394,1,1,1,1,0,0,0,0
50395,1,1,1,1,0,1,0,1
50396,1,1,1,1,0,0,0,0
50397,1,1,1,1,1,0,0,0
50398,1,1,1,1,0,1,0,1
50399,1,1,1,1,0,0,0,0
50400,1,1,1,1,0,1,1,0
50401,1,1,1,1,0,1,0,1
50402,1,1,1,1,0,1,0,1
50403,1,1,1,1,0,0,0,0
50404,1,1,1,1,1,0,0,0
50405,1,1,1,1,0,0,0,0
50406,1,1,1,1,1,0,0,0
50407,1,1,1,1,0,1,0,1
50408,1,1,1,1,0,0,0,0
50409,1,1,1,1,1,0,0,0
50410,1,1,1,1,0,1,0,1
50411,1,1,1,1,0,1,0,1
50412,1,1,1,1,0,1,0,1
50413,1,1,1,1,0,1,0,1
50414,1,1,1,1,0,0,0,0
50415,1,1,1,1,1,0,0,0
50416,1,1,1,1,0,1,0,1
50417,1,1,1,1,0,0,0,0
50418,1,1,1,1,0,0,0,0
50419,1,1,1,1,0,0,0,0
50420,1,1,1,1,0,1,0,1
50421,1,1,1,1,0,1,0,1
50422,1,1,1,0,0,0,0,0
50423,1,1,1,1,0,1,0,1
50424,1,1,1,1,0,1,1,0
50425,1,1,1,1,0,0,0,0
50426,1,1,1,1,0,1,0,1
50427,1,1,1,1,0,1,0,1
50428,1,1,1,1,0,0,0,0
50429,1,0,0,0,0,0,0,0
50430,1,1,1,1,0,0,0,0
50431,1,1,1,1,0,1,0,1
50432,1,1,1,1,0,0,0,0
50433,1,1,1,1,0,0,0,0
50434,1,1,1,1,0,0,0,0
50435,1,1,1,1,1,0,0,0
50436,1,1,1,1,0,1,0,1
50437,1,1,1,1,1,0,0,0
50438,1,1,1,1,0,0,0,0
50439,1,1,1,1,0,0,0,0
50440,1,1,1,1,0,1,0,1
50441,1,1,1,1,0,1,0,1
50442,1,1,1,1,0,0,0,0
50443,1,1,1,1,0,0,0,0
50444,1,1,1,1,0,1,0,1
50445,1,1,1,1,0,1,0,1
50446,1,1,1,1,1,0,0,0
50447,1,1,1,1,0,0,0,0
50448,1,1,0,0,0,0,0,0
50449,1,1,1,0,0,0,0,0
50450,1,1,1,1,0,0,0,0
50451,1,1,1,1,0,1,0,1
50452,1,1,1,1,0,1,0,1
50453,1,1,1,1,1,0,0,0
50454,1,1,1,1,1,0,0,0
50455,1,1,1,1,0,0,0,0
50456,1,1,1,1,0,0,0,0
50457,1,1,1,1,0,0,0,0
50458,1,1,0,0,0,0,0,0
50459,1,1,1,1,0,1,0,1
50460,1,1,1,1,0,1,0,1
50461,1,1,1,1,0,1,0,1
50462,1,1,1,1,0,1,0,1
50463,1,1,1,1,0,1,0,1
50464,1,1,1,1,0,1,0,1
50465,1,1,1,1,0,1,0,1
50466,1,1,1,1,0,1,0,1
50467,1,1,1,1,0,1,0,1
50468,1,1,1,1,0,1,0,1
50469,1,1,1,1,1,0,0,0
50470,1,1,1,1,0,0,0,0
50471,1,1,1,1,0,0,0,0
50472,1,1,1,1,1,0,0,0
50473,1,1,1,1,0,1,0,1
50474,1,1,1,1,0,0,0,0
50475,1,1,1,1,0,1,0,1
50476,1,1,1,1,0,1,0,1
50477,1,1,1,1,0,1,0,1
50478,1,1,1,1,0,1,0,1
50479,1,1,1,1,0,1,0,1
50480,1,1,1,1,0,1,0,1
50481,1,1,1,1,0,1,0,1
50482,1,1,0,0,0,0,0,0
50483,1,1,1,1,0,1,0,1
50484,1,1,1,1,0,1,0,1
50485,1,1,1,1,0,1,0,1
50486,1,1,1,1,0,1,0,1
50487,1,1,1,1,0,1,0,1
50488,1,1,1,1,0,1,0,1
50489,1,1,1,1,0,1,0,1
50490,1,1,1,1,0,0,0,0
50491,1,1,0,0,0,0,0,0
50492,1,1,1,1,0,0,0,0
50493,1,1,1,1,0,1,0,1
50494,1,1,1,1,0,0,0,0
50495,1,1,1,1,0,0,0,0
50496,1,1,1,1,0,1,0,1
50497,1,1,1,1,0,1,0,1
50498,1,1,1,1,0,0,0,0
50499,1,1,1,1,0,0,0,0
50500,1,1,1,1,0,1,0,1
50501,1,1,1,1,0,0,0,0
50502,1,1,1,1,0,1,0,1
50503,1,1,1,1,0,0,0,0
50504,1,1,1,1,0,0,0,0
50505,1,1,1,1,0,1,0,1
50506,1,1,1,1,0,0,0,0
50507,1,1,1,1,0,1,0,1
50508,1,1,1,1,0,1,0,1
50509,1,1,1,1,0,0,0,0
50510,1,1,0,0,0,0,0,0
50511,1,0,0,0,0,0,0,0
50512,1,1,1,1,0,0,0,0
50513,1,1,1,1,0,1,0,1
50514,1,1,1,1,1,0,0,0
50515,1,1,1,1,0,0,0,0
50516,1,1,1,1,0,0,0,0
50517,1,1,1,1,0,0,0,0
50518,1,1,1,1,0,0,0,0
50519,1,0,0,0,0,0,0,0
50520,1,1,1,1,1,0,0,0
50521,1,1,1,1,0,0,0,0
50522,1,1,1,1,1,0,0,0
50523,1,1,1,1,0,0,0,0
50524,1,1,1,1,0,1,0,1
50525,1,1,1,1,1,0,0,0
50526,1,1,1,1,0,1,0,1
50527,1,1,1,1,0,0,0,0
50528,1,1,1,1,1,0,0,0
50529,1,1,1,0,0,0,0,0
50530,1,1,1,0,0,0,0,0
50531,1,1,1,1,0,0,0,0
50532,1,1,1,1,0,0,0,0
50533,1,1,1,1,0,0,0,0
50534,1,1,1,1,0,1,1,0
50535,1,1,1,1,1,0,0,0
50536,1,1,1,1,0,1,0,1
50537,1,1,1,1,0,1,0,1
50538,1,1,1,1,0,0,0,0
50539,1,1,1,1,0,1,0,1
50540,1,1,1,1,1,0,0,0
50541,1,1,1,1,1,0,0,0
50542,1,1,1,1,0,1,0,1
50543,1,1,1,1,1,0,0,0
50544,1,1,1,1,0,1,1,0
50545,1,1,1,1,0,0,0,0
50546,1,1,1,1,0,1,0,1
50547,1,1,1,1,0,0,0,0
50548,1,1,1,1,0,0,0,0
50549,1,1,0,0,0,0,0,0
50550,1,1,1,1,0,1,0,1
50551,1,1,1,1,0,1,0,1
50552,1,1,1,1,0,1,0,1
50553,1,1,1,1,0,1,0,1
50554,1,1,1,1,0,0,0,0
50555,1,1,1,1,0,0,0,0
50556,1,1,1,1,0,0,0,0
50557,1,1,1,1,1,0,0,0
50558,1,1,1,1,1,0,0,0
50559,1,1,1,1,0,1,0,1
50560,1,1,1,1,0,1,0,1
50561,1,1,1,1,1,0,0,0
50562,1,1,1,1,0,0,0,0
50563,1,1,1,1,0,1,0,1
50564,1,1,1,1,0,1,0,1
50565,1,1,1,1,0,0,0,0
50566,1,1,1,1,0,1,0,1
50567,1,1,1,1,0,0,0,0
50568,1,0,0,0,0,0,0,0
50569,1,1,1,1,0,1,0,1
50570,1,1,1,1,0,0,0,0
50571,1,1,1,1,0,0,0,0
50572,1,1,1,1,0,1,0,1
50573,1,1,1,1,0,0,0,0
50574,1,1,1,1,0,0,0,0
50575,1,1,1,1,0,0,0,0
50576,1,1,1,1,0,1,0,1
50577,1,1,1,1,0,0,0,0
50578,1,1,1,1,0,0,0,0
50579,1,1,1,1,1,0,0,0
50580,1,1,1,1,0,1,0,1
50581,1,1,1,1,0,0,0,0
50582,1,1,1,1,0,1,0,1
50583,1,1,1,1,0,1,0,1
50584,1,1,1,1,1,0,0,0
50585,1,1,1,1,0,1,0,1
50586,1,1,1,1,0,1,0,1
50587,1,1,1,1,1,0,0,0
50588,1,1,1,1,0,1,0,1
50589,1,0,0,0,0,0,0,0
50590,1,1,1,1,0,0,0,0
50591,1,1,1,1,0,1,0,1
50592,1,1,1,1,0,1,0,1
50593,1,1,1,1,1,0,0,0
50594,1,1,1,1,0,1,0,1
50595,1,1,1,1,0,0,0,0
50596,1,1,1,1,0,0,0,0
50597,1,1,1,1,0,1,0,1
50598,1,1,1,1,0,1,0,1
50599,1,1,1,1,0,1,0,1
50600,1,1,1,1,0,1,0,1
50601,1,1,1,1,1,0,0,0
50602,1,1,1,1,1,0,0,0
50603,1,1,1,1,1,0,0,0
50604,1,1,1,1,0,1,0,1
50605,1,1,1,1,1,0,0,0
50606,1,1,1,1,0,1,1,0
50607,1,1,1,1,0,0,0,0
50608,1,0,0,0,0,0,0,0
50609,1,1,1,1,1,0,0,0
50610,1,1,1,1,0,0,0,0
50611,1,1,1,1,1,0,0,0
50612,1,1,1,1,0,0,0,0
50613,1,1,1,1,0,1,0,1
50614,1,1,1,1,0,1,0,1
50615,1,1,1,1,0,1,0,1
50616,1,1,1,1,0,1,0,1
50617,1,1,1,1,0,1,0,1
50618,1,1,1,1,0,0,0,0
50619,1,1,1,1,1,0,0,0
50620,1,1,1,1,0,1,0,1
50621,1,1,1,1,0,0,0,0
50622,1,1,1,1,0,1,0,1
50623,1,1,1,1,0,1,0,1
50624,1,1,1,1,0,1,0,1
50625,1,1,1,1,0,1,0,1
50626,1,1,1,1,0,0,0,0
50627,1,1,1,0,0,0,0,0
50628,1,1,1,1,0,1,0,1
50629,1,1,0,0,0,0,0,0
50630,1,1,1,1,0,0,0,0
50631,1,1,1,1,0,0,0,0
50632,1,1,1,1,0,0,0,0
50633,1,1,1,1,0,1,0,1
50634,1,1,1,1,0,1,0,1
50635,1,1,1,1,0,1,0,1
50636,1,1,1,1,1,0,0,0
50637,1,1,1,1,0,1,1,0
50638,1,1,1,1,0,0,0,0
50639,1,1,1,1,0,0,0,0
50640,1,1,1,1,0,1,1,0
50641,1,1,1,1,0,1,0,1
50642,1,1,1,1,0,1,0,1
50643,1,1,1,1,0,1,0,1
50644,1,1,1,1,0,1,0,1
50645,1,1,1,1,0,0,0,0
50646,1,1,1,1,0,0,0,0
50647,1,1,1,1,1,0,0,0
50648,1,1,1,1,0,0,0,0
50649,1,1,1,1,0,1,0,1
50650,1,1,1,1,0,0,0,0
50651,1,1,1,1,0,1,0,1
50652,1,1,1,1,0,0,0,0
50653,1,1,1,1,0,0,0,0
50654,1,1,1,1,1,0,0,0
50655,1,1,1,1,0,0,0,0
50656,1,0,0,0,0,0,0,0
50657,1,1,1,1,0,1,0,1
50658,1,1,1,1,0,1,0,1
50659,1,1,1,1,1,0,0,0
50660,1,1,1,1,0,1,1,0
50661,1,1,1,1,0,1,0,1
50662,1,1,1,1,0,1,0,1
50663,1,1,1,1,0,1,0,1
50664,1,1,1,1,0,1,0,1
50665,1,1,1,1,0,1,0,1
50666,1,1,1,1,0,0,0,0
50667,1,1,1,1,0,1,0,1
50668,1,1,1,1,0,1,0,1
50669,1,1,1,1,0,1,0,1
50670,1,1,1,1,0,1,0,1
50671,1,1,1,1,0,0,0,0
50672,1,1,1,1,0,0,0,0
50673,1,1,1,1,0,0,0,0
50674,1,1,1,1,0,0,0,0
50675,1,1,1,1,0,1,0,1
50676,1,1,1,1,0,1,0,1
50677,1,1,1,1,0,1,0,1
50678,1,1,1,1,0,0,0,0
50679,1,1,1,1,0,0,0,0
50680,1,1,1,1,0,0,0,0
50681,1,1,1,1,0,0,0,0
50682,1,1,1,1,0,1,1,0
50683,1,1,1,1,0,1,0,1
50684,1,1,1,1,0,0,0,0
50685,1,1,1,1,0,1,0,1
50686,1,1,1,1,0,0,0,0
50687,1,1,1,1,0,1,0,1
50688,1,1,1,1,0,1,0,1
50689,1,1,1,1,0,1,0,1
50690,1,1,1,1,0,0,0,0
50691,1,1,1,1,0,0,0,0
50692,1,1,1,1,0,1,0,1
50693,1,1,1,0,0,0,0,0
50694,1,1,1,1,0,0,0,0
50695,1,1,1,1,1,0,0,0
50696,1,1,1,1,0,1,0,1
50697,1,1,1,1,0,1,0,1
50698,1,1,1,1,0,0,0,0
50699,1,1,1,1,0,0,0,0
50700,1,1,1,1,0,1,1,0
50701,1,1,1,1,1,0,0,0
50702,1,1,0,0,0,0,0,0
50703,1,1,1,1,0,0,0,0
50704,1,1,1,1,0,1,0,1
50705,1,1,1,1,0,1,0,1
50706,1,1,1,1,0,1,0,1
50707,1,1,1,1,0,1,1,0
50708,1,1,1,0,0,0,0,0
50709,1,1,1,1,1,0,0,0
50710,1,1,1,1,1,0,0,0
50711,1,1,1,1,0,1,0,1
50712,1,1,1,1,1,0,0,0
50713,1,1,1,1,0,1,0,1
50714,1,1,1,1,0,1,0,1
50715,1,1,1,1,0,1,0,1
50716,1,1,1,1,0,1,0,1
50717,1,1,1,1,1,0,0,0
50718,1,1,1,1,0,1,1,0
50719,1,1,1,1,0,1,0,1
50720,1,1,1,1,0,0,0,0
50721,1,1,1,1,0,0,0,0
50722,1,1,1,1,0,1,0,1
50723,1,1,0,0,0,0,0,0
50724,1,1,1,1,1,0,0,0
50725,1,1,1,1,0,1,0,1
50726,1,1,1,1,0,0,0,0
50727,1,1,1,1,1,0,0,0
50728,1,1,1,1,0,1,0,1
50729,1,1,1,1,0,1,0,1
50730,1,1,1,1,0,1,0,1
50731,1,1,1,1,0,0,0,0
50732,1,1,1,1,0,1,1,0
50733,1,1,1,1,0,1,0,1
50734,1,1,1,1,0,1,0,1
50735,1,1,1,1,0,1,0,1
50736,1,1,1,1,0,0,0,0
50737,1,1,1,1,0,0,0,0
50738,1,1,1,1,0,1,0,1
50739,1,1,1,1,0,1,0,1
50740,1,1,1,1,0,0,0,0
50741,1,1,1,1,0,0,0,0
50742,1,1,1,1,0,0,0,0
50743,1,1,1,1,0,1,0,1
50744,1,1,1,1,0,1,0,1
50745,1,1,0,0,0,0,0,0
50746,1,1,1,1,0,0,0,0
50747,1,1,1,1,0,0,0,0
50748,1,1,1,1,1,0,0,0
50749,1,1,1,1,0,1,0,1
50750,1,1,1,1,0,0,0,0
50751,1,1,1,1,0,1,0,1
50752,1,1,1,0,0,0,0,0
50753,1,1,1,1,0,1,0,1
50754,1,1,1,1,0,0,0,0
50755,1,1,1,1,0,0,0,0
50756,1,1,1,1,0,0,0,0
50757,1,1,0,0,0,0,0,0
50758,1,1,1,1,0,1,0,1
50759,1,1,1,1,0,0,0,0
50760,1,1,1,1,0,1,0,1
50761,1,1,1,1,0,0,0,0
50762,1,1,1,1,0,1,0,1
50763,1,1,1,1,0,1,0,0
50764,1,1,1,1,0,1,0,1
50765,1,1,1,1,1,0,0,0
50766,1,1,1,1,0,0,0,0
50767,1,1,1,1,0,0,0,0
50768,1,1,1,0,0,0,0,0
50769,1,1,1,1,0,0,0,0
50770,1,1,1,1,1,0,0,0
50771,1,1,1,1,1,0,0,0
50772,1,1,1,1,0,0,0,0
50773,1,1,1,1,0,0,0,0
50774,1,1,1,1,0,0,0,0
50775,1,1,1,1,1,0,0,0
50776,1,1,1,1,0,1,0,1
50777,1,1,1,1,0,0,0,0
50778,1,1,1,1,0,0,0,0
50779,1,1,1,1,0,1,0,1
50780,1,1,1,1,0,0,0,0
50781,1,1,1,1,0,0,0,0
50782,1,1,1,1,0,1,0,1
50783,1,1,1,1,0,0,0,0
50784,1,1,1,1,0,1,1,0
50785,1,1,1,1,0,1,0,1
50786,1,1,1,1,0,1,0,1
50787,1,1,1,1,0,0,0,0
50788,1,0,0,0,0,0,0,0
50789,1,1,1,1,0,1,0,1
50790,1,1,1,1,1,0,0,0
50791,1,1,1,1,1,0,0,0
50792,1,1,1,1,0,1,0,1
50793,1,1,1,1,0,0,0,0
50794,1,1,1,1,0,1,0,1
50795,1,1,1,1,0,1,0,1
50796,1,1,1,1,0,1,1,0
50797,1,1,1,1,0,0,0,0
50798,1,1,1,1,0,1,0,1
50799,1,1,1,1,0,1,0,1
50800,1,1,1,1,0,0,0,0
50801,1,1,1,1,0,1,0,1
50802,1,1,1,1,1,0,0,0
50803,1,1,1,1,0,0,0,0
50804,1,1,1,1,0,0,0,0
50805,1,1,1,1,0,1,0,1
50806,1,1,1,1,0,1,0,1
50807,1,1,1,1,0,0,0,0
50808,1,1,1,1,1,0,0,0
50809,1,1,1,1,0,1,0,1
50810,1,1,1,1,0,0,0,0
50811,1,0,0,0,0,0,0,0
50812,1,1,1,1,0,1,0,1
50813,1,1,1,1,0,1,0,1
50814,1,1,1,1,0,0,0,0
50815,1,1,1,1,0,1,0,1
50816,1,1,1,1,0,1,0,1
50817,1,1,1,1,0,0,0,0
50818,1,1,1,1,0,1,1,0
50819,1,1,1,1,0,1,0,1
50820,1,1,1,1,1,0,0,0
50821,1,1,1,1,0,1,0,1
50822,1,1,1,1,0,1,1,0
50823,1,1,1,1,0,1,0,1
50824,1,1,1,1,0,1,0,1
50825,1,1,1,1,0,1,0,1
50826,1,1,1,1,0,1,0,1
50827,1,1,1,1,0,1,0,1
50828,1,1,1,1,0,1,0,1
50829,1,1,1,1,0,0,0,0
50830,1,1,1,1,0,0,0,0
50831,1,1,1,1,0,0,0,0
50832,1,1,1,1,0,1,0,1
50833,1,1,1,1,0,0,0,0
50834,1,1,1,1,0,0,0,0
50835,1,1,1,1,0,1,0,1
50836,1,1,1,1,1,0,0,0
50837,1,1,1,1,0,0,0,0
50838,1,1,1,1,0,1,0,1
50839,1,1,1,1,0,1,1,0
50840,1,1,1,1,0,0,0,0
50841,1,1,1,1,1,0,0,0
50842,1,1,1,1,0,1,0,1
50843,1,1,1,1,0,0,0,0
50844,1,1,1,1,0,1,0,1
50845,1,1,1,1,0,0,0,0
50846,1,1,1,1,1,0,0,0
50847,1,1,1,1,0,0,0,0
50848,1,1,1,1,0,0,0,0
50849,1,1,1,1,0,1,1,0
50850,1,1,1,1,0,1,0,1
50851,1,1,1,1,0,0,0,0
50852,1,1,1,1,0,1,0,1
50853,1,1,1,1,0,0,0,0
50854,1,1,1,1,0,0,0,0
50855,1,1,1,1,0,0,0,0
50856,1,1,1,1,0,0,0,0
50857,1,1,1,1,0,1,0,1
50858,1,1,1,1,0,0,0,0
50859,1,1,1,1,0,1,0,1
50860,1,1,1,1,0,0,0,0
50861,1,0,0,0,0,0,0,0
50862,1,1,1,1,1,0,0,0
50863,1,1,1,1,0,1,0,1
50864,1,1,1,1,0,1,0,1
50865,1,1,1,1,0,1,1,0
50866,1,1,1,1,0,0,0,0
50867,1,1,1,1,1,0,0,0
50868,1,1,1,1,0,0,0,0
50869,1,1,1,1,0,1,0,1
50870,1,1,1,1,0,1,0,1
50871,1,1,1,1,0,1,1,0
50872,1,0,0,0,0,0,0,0
50873,1,1,1,1,1,0,0,0
50874,1,1,1,1,0,1,0,1
50875,1,1,1,1,0,1,0,1
50876,1,1,1,1,0,0,0,0
50877,1,1,1,1,0,0,0,0
50878,1,1,1,1,0,1,0,1
50879,1,1,1,1,0,1,0,1
50880,1,1,1,1,0,0,0,0
50881,1,1,1,1,0,1,0,1
50882,1,1,1,1,0,0,0,0
50883,1,1,1,1,0,1,0,1
50884,1,1,1,1,0,1,0,1
50885,1,1,1,1,0,0,0,0
50886,1,1,1,1,0,1,0,1
50887,1,1,1,1,0,1,0,1
50888,1,1,1,1,0,0,0,0
50889,1,1,1,1,0,0,0,0
50890,1,1,1,1,0,0,0,0
50891,1,1,1,1,0,1,0,1
50892,1,1,1,1,0,0,0,0
50893,1,1,1,1,0,1,0,1
50894,1,1,1,1,0,1,0,1
50895,1,1,1,1,0,0,0,0
50896,1,1,1,1,0,1,0,1
50897,1,1,1,1,0,0,0,0
50898,1,1,1,1,0,0,0,0
50899,1,1,1,1,1,0,0,0
50900,1,1,1,1,0,0,0,0
50901,1,1,1,1,1,0,0,0
50902,1,1,1,1,1,0,0,0
50903,1,1,1,1,1,0,0,0
50904,1,1,1,1,0,0,0,0
50905,1,1,1,1,0,1,0,1
50906,1,1,1,1,0,0,0,0
50907,1,1,1,1,0,1,0,1
50908,1,1,1,1,0,1,0,1
50909,1,1,1,1,0,1,0,1
50910,1,1,1,1,1,0,0,0
50911,1,1,1,1,1,0,0,0
50912,1,1,1,1,0,1,0,1
50913,1,1,1,1,0,0,0,0
50914,1,1,1,1,0,0,0,0
50915,1,0,0,0,0,0,0,0
50916,1,1,1,1,0,1,0,1
50917,1,1,1,1,0,0,0,0
50918,1,1,0,0,0,0,0,0
50919,1,1,1,1,1,0,0,0
50920,1,1,1,1,1,0,0,0
50921,1,1,1,1,0,1,0,1
50922,1,1,1,1,1,0,0,0
50923,1,1,0,0,0,0,0,0
50924,1,1,1,1,0,1,0,1
50925,1,1,1,1,0,0,0,0
50926,1,1,1,1,0,1,0,1
50927,1,1,1,1,0,0,0,0
50928,1,1,1,1,0,1,0,1
50929,1,1,1,1,0,0,0,0
50930,1,1,1,1,0,0,0,0
50931,1,1,1,1,0,0,0,0
50932,1,1,1,0,0,0,0,0
50933,1,1,0,0,0,0,0,0
50934,1,1,1,1,0,1,0,1
50935,1,1,1,1,0,0,0,0
50936,1,1,1,1,0,0,0,0
50937,1,1,1,1,0,0,0,0
50938,1,1,1,1,1,0,0,0
50939,1,1,1,1,0,1,1,0
50940,1,1,1,1,0,1,0,1
50941,1,1,1,1,0,0,0,0
50942,1,1,1,1,0,1,0,1
50943,1,1,1,1,0,0,0,0
50944,1,1,1,1,0,1,1,0
50945,1,1,1,1,0,0,0,0
50946,1,1,1,1,0,1,0,1
50947,1,1,1,1,0,0,0,0
50948,1,1,1,1,1,0,0,0
50949,1,1,1,1,0,1,0,1
50950,1,1,1,1,0,1,0,1
50951,1,1,1,1,0,0,0,0
50952,1,1,1,1,0,1,0,1
50953,1,1,1,1,0,0,0,0
50954,1,0,0,0,0,0,0,0
50955,1,1,1,1,1,0,0,0
50956,1,1,1,1,0,0,0,0
50957,1,1,1,1,0,0,0,0
50958,1,1,1,1,0,0,0,0
50959,1,1,1,1,0,1,0,1
50960,1,1,0,0,0,0,0,0
50961,1,1,1,1,0,0,0,0
50962,1,1,1,1,0,0,0,0
50963,1,1,1,1,0,0,0,0
50964,1,1,1,1,0,1,0,1
50965,1,1,1,1,0,1,0,1
50966,1,1,1,1,0,1,0,1
50967,1,1,0,0,0,0,0,0
50968,1,1,1,1,0,1,0,1
50969,1,1,1,1,0,0,0,0
50970,1,1,1,1,0,1,0,1
50971,1,1,1,1,0,1,0,1
50972,1,1,1,1,0,1,0,1
50973,1,1,1,1,0,0,0,0
50974,1,1,1,1,0,0,0,0
50975,1,1,1,1,0,1,0,1
50976,1,1,1,1,0,0,0,0
50977,1,1,1,1,1,0,0,0
50978,1,1,1,1,0,0,0,0
50979,1,1,1,1,0,1,0,1
50980,1,1,1,1,0,1,0,1
50981,1,1,1,1,1,0,0,0
50982,1,1,1,1,1,0,0,0
50983,1,1,1,1,0,0,0,0
50984,1,1,1,1,1,0,0,0
50985,1,1,1,1,0,0,0,0
50986,1,1,1,1,0,0,0,0
50987,1,1,1,1,0,0,0,0
50988,1,1,1,1,0,1,0,1
50989,1,1,1,1,1,0,0,0
50990,1,1,1,1,0,0,0,0
50991,1,1,1,1,0,0,0,0
50992,1,1,1,1,0,1,0,1
50993,1,1,1,1,0,1,0,1
50994,1,1,1,0,0,0,0,0
50995,1,1,1,1,0,1,0,1
50996,1,0,0,0,0,0,0,0
50997,1,1,1,1,0,0,0,0
50998,1,1,1,1,0,0,0,0
50999,1,1,1,1,0,1,1,0
51000,1,1,1,1,0,0,0,0
51001,1,1,1,1,0,0,0,0
51002,1,1,1,0,0,0,0,0
51003,1,1,0,0,0,0,0,0
51004,1,1,1,1,0,0,0,0
51005,1,1,1,1,0,1,0,1
51006,1,1,1,1,0,0,0,0
51007,1,1,1,1,0,1,0,1
51008,1,1,1,1,1,0,0,0
51009,1,1,1,1,0,0,0,0
51010,1,1,1,1,0,1,0,1
51011,1,1,1,1,1,0,0,0
51012,1,1,1,1,0,0,0,0
51013,1,1,1,1,0,1,1,0
51014,1,1,1,1,0,1,0,1
51015,1,1,1,1,0,0,0,0
51016,1,1,1,1,0,1,0,1
51017,1,1,1,1,0,1,1,0
51018,1,1,1,1,0,1,0,1
51019,1,1,1,1,1,0,0,0
51020,1,1,1,1,0,0,0,0
51021,1,1,1,1,0,0,0,0
51022,1,1,1,1,0,1,0,1
51023,1,1,1,1,0,1,1,0
51024,1,1,1,1,0,0,0,0
51025,1,1,1,1,0,0,0,0
51026,1,1,1,1,0,1,0,1
51027,1,1,1,1,0,0,0,0
51028,1,1,1,1,0,0,0,0
51029,1,1,1,1,0,1,0,1
51030,1,1,0,0,0,0,0,0
51031,1,1,1,1,0,1,1,0
51032,1,1,1,1,0,0,0,0
51033,1,1,1,1,1,0,0,0
51034,1,1,1,1,0,1,0,1
51035,1,1,1,1,1,0,0,0
51036,1,1,1,1,0,1,1,0
51037,1,1,1,1,0,1,0,1
51038,1,1,1,1,0,1,0,1
51039,1,1,1,1,0,0,0,0
51040,1,1,1,1,0,0,0,0
51041,1,1,1,1,0,0,0,0
51042,1,1,1,1,0,0,0,0
51043,1,1,1,1,0,1,1,0
51044,1,1,1,1,0,0,0,0
51045,1,1,1,1,0,1,0,1
51046,1,0,0,0,0,0,0,0
51047,1,1,1,1,0,0,0,0
51048,1,1,1,1,0,0,0,0
51049,1,1,1,1,0,1,0,1
51050,1,1,1,1,0,0,0,0
51051,1,1,1,1,0,0,0,0
51052,1,1,1,1,0,1,0,1
51053,1,1,1,1,0,0,0,0
51054,1,1,1,1,0,1,0,1
51055,1,0,0,0,0,0,0,0
51056,1,1,1,1,0,1,1,0
51057,1,1,1,0,0,0,0,0
51058,1,1,1,1,0,0,0,0
51059,1,1,1,1,0,1,0,1
51060,1,1,1,1,0,1,0,1
51061,1,1,1,1,0,1,0,1
51062,1,1,1,1,0,0,0,0
51063,1,1,1,1,0,1,0,1
51064,1,1,1,1,0,0,0,0
51065,1,1,1,1,0,1,0,1
51066,1,1,1,1,1,0,0,0
51067,1,1,1,1,0,1,0,1
51068,1,1,1,1,1,0,0,0
51069,1,1,1,1,0,0,0,0
51070,1,1,0,0,0,0,0,0
51071,1,1,1,1,0,0,0,0
51072,1,1,1,1,0,1,1,0
51073,1,1,1,1,0,0,0,0
51074,1,0,0,0,0,0,0,0
51075,1,1,0,0,0,0,0,0
51076,1,1,1,1,0,1,0,1
51077,1,1,1,1,0,1,0,1
51078,1,1,1,1,0,1,0,1
51079,1,1,1,1,0,1,0,1
51080,1,1,1,1,0,0,0,0
51081,1,1,1,1,0,1,0,1
51082,1,1,1,1,0,0,0,0
51083,1,1,1,1,0,1,1,0
